word,frequency,depth_score,safety_score
hangs,2287111,3.376277970178968,0.03555106653199596
bliss,3708978,3.4943248327759195,0.04316172646905876
dealt,6174968,3.225245110620605,0.025872069765581245
gains,10137566,3.323597608526124,0.038067232774227105
bombs,3999701,3.596840312815338,0.04860194407776311
clown,3081501,3.4280911007146164,0.027372189775182014
palms,3127466,3.3726410723661857,0.028631717903074186
cones,1538688,3.2539968708878595,0.03487
roast,3205415,3.159121900826446,0.03197095912877386
tidal,2268649,3.2902571807881116,0.028290565811316226
bored,5114852,3.3138462810600737,0.03238453383473686
chant,1374428,3.292810121374203,0.027780555611112222
acids,8793940,3.3526895119418483,0.0368940583464181
dough,3032657,3.4494795302747705,0.04026120783623509
camps,11712039,3.399618300923299,0.03043669607313609
swore,663914,3.2562328016055284,0.033320666413328266
lover,9234545,3.3353321319828497,0.03434274741979358
hooks,4023408,3.5436707320943124,0.05457327439646379
males,8708016,3.2463976052848884,0.031093420276230386
cocoa,3557169,3.6706392660082288,0.05934296714835742
punch,6872844,3.4599917466212733,0.030535190982467018
award,59652161,3.5064322604204707,0.04064820931675775
reins,747535,3.2517846966792727,0.03484034840348404
ninth,4390562,3.473061364558094,0.03832191609580479
noses,775113,3.4049709903161163,0.04685093701874037
links,339926541,3.394078229702353,0.03214616096207216
drain,6411642,3.2999597909127463,0.02998269844285986
fills,2630389,3.5271781779372837,0.0441552986358363
nylon,10410171,3.6196281812668603,0.043524352435243524
lunar,3611744,3.332641984480766,0.03081215685097957
pulse,18893735,3.3566065677329826,0.03404157413520597
flown,1749635,3.490950319521748,0.02979029790297903
elbow,3484326,3.4953069114515496,0.03258130325213009
fatal,6779744,3.5198689231790277,0.03551603772641349
sites,202755734,3.3498460471421514,0.045383866857939666
moths,804700,3.3083079977663337,0.03298
meats,2168286,3.227760278343936,0.028501140045601826
foxes,801589,3.502911246605307,0.05366053660536605
mined,1025833,3.33753086164685,0.031931277251090046
attic,3347389,3.46631006006006,0.040940818816376325
fiery,1838655,3.434624041347116,0.04028161126445058
mount,36648260,3.332182711825985,0.028995367544798742
usage,25440406,3.3846775463084433,0.046749634846635586
swear,3082372,3.277078528508341,0.033070661413228265
snowy,1631719,3.4746275169877188,0.03754
rusty,2780895,3.3882219776111655,0.036991109733292
scare,2972708,3.2006455804552063,0.03029121164846594
traps,3628684,3.223073127608396,0.027121627297637858
relax,8856944,3.426762171701443,0.036565119116676335
react,4126376,3.1997677477699673,0.02685187963157421
valid,57094711,3.4273549484514696,0.03497217440044841
robin,11423944,3.3847896239295023,0.03291822955738935
cease,4081957,3.3859068486263997,0.04515270916254975
gills,400858,3.486499795689574,0.04557
prior,62949059,3.4892143446604478,0.04173256721856294
safer,5085040,3.2868100062021917,0.03246454503630508
polio,1298845,3.5320007527129027,0.04344086881737635
loyal,4498834,3.5362023079431535,0.04928443559920393
swell,2213445,3.491891610213653,0.04045202260113006
salty,1196416,3.3237291623790903,0.0281611264450578
marsh,5073104,3.2956490285241835,0.03229355229075198
vague,2783775,3.4650981958031672,0.048301449043471306
weave,1965230,3.5884848356936323,0.052361047220944416
mound,2259654,3.403064121491178,0.03133125325013
seals,4958012,3.363967404346783,0.04153249194951697
mules,907690,3.340923904609177,0.033440334403344034
virus,36286003,3.418666526999424,0.044891547943012644
scout,6176157,3.2968937419861852,0.032823282328232825
acute,11128841,3.3183665008291876,0.03505525828874331
windy,2162674,3.5266000540102618,0.037162229733784025
stout,1939514,3.413884971007679,0.04281171246849874
folds,2282227,3.398964159077047,0.03265065301306026
seize,1908868,3.5721939914528096,0.05928355701342081
hilly,511265,3.574962676367307,0.04884097681953639
joins,5578553,3.4478374175108235,0.048264826482648265
pluck,891481,3.5406614244638424,0.029611776706602397
stack,11090579,3.3795406839073925,0.032755240838534164
lords,4862111,3.2626508509541,0.030432130249117437
dunes,2088285,3.3294110309556975,0.03797037970379704
burro,178515,3.5512907929381408,0.04671
hawks,3117529,3.481685000782024,0.04086367773099579
trout,5369048,3.384536919457918,0.039115867380107014
feeds,31593736,3.536266787257985,0.04863529035098251
scarf,3181107,3.3713231504957433,0.0297011880475219
halls,4607236,3.44314131309647,0.043243891950275525
coals,490751,3.2433609550707097,0.03336033360333603
towel,4901668,3.2787283796730295,0.02917291729172917
souls,5416970,3.4515749931795767,0.046884688468846886
elect,5748899,3.4517063680953664,0.03358134325373015
buggy,1955438,3.753494889023342,0.05790057900579006
pumps,9456489,3.6401271546523706,0.04665839851173211
loans,80821333,3.233558633272516,0.03407532017583386
spins,1421064,3.508808084189384,0.044040880817616354
files,125524478,3.3287470513047004,0.035781563126252504
oxide,5321340,3.502054240351375,0.048252895173710425
pains,2717960,3.317358009595557,0.03494104823144694
photo,227125249,3.5011911727827467,0.03946364767754627
rival,4298220,3.410665891368229,0.03688184409220461
flats,4911343,3.305395505802947,0.02801196083725861
syrup,3108136,3.4744800922894647,0.0377233951055595
rodeo,3587192,3.430997588751683,0.04193251595095706
sands,4428127,3.4828615876131512,0.04212379114120271
moose,3581329,3.4671002778479414,0.049735470901799195
pints,596841,3.3061939606307327,0.02969029690296903
curly,2231026,3.4416628720453697,0.033642691415313224
comic,16695850,3.5555730082935413,0.04481075458109946
cloak,1450056,3.4167740605185832,0.03001120044801792
onion,6384730,3.6614311388070653,0.059526547920271226
clams,758323,3.326793952875268,0.02895028950289503
scrap,3757085,3.3488929339051206,0.027522477022932063
didst,335242,3.459815367906598,0.04241042410424104
couch,4581367,3.5308667987021196,0.050674560710463945
codes,34503537,3.283213513962766,0.03682356708293308
fails,12015364,3.320241723158571,0.03515386692536179
ounce,3268355,3.3691031622602385,0.03545177258862943
lodge,21541130,3.357351710456983,0.03177175554955333
greet,1784219,3.382824748476322,0.036860368603686036
gypsy,2201227,3.711426877302952,0.05551277563878194
utter,2096533,3.4111327104366547,0.043170431704317044
paved,1914582,3.445180103983977,0.03637072741454829
zones,9719114,3.420411847435924,0.0470865921228972
fours,583578,3.3690147593404647,0.03992039920399204
alley,4541475,3.4921931526241283,0.046292777566654
tiles,5251527,3.1549893405563507,0.02891346961635396
bless,5477461,3.488313315926893,0.042327618971414856
crest,5477034,3.20224117332015,0.02903145157257863
elder,7299470,3.4386067065245647,0.03812495624431176
kills,6484339,3.520698921920258,0.04356479212713398
yeast,6083904,3.274534871634965,0.03782302584206736
erect,2057313,3.382137612971274,0.03292065841316826
bugle,583867,3.4480336932955735,0.03601
medal,7747036,3.3437914136900178,0.026424492163667823
roles,13171507,3.2038240207907926,0.03012662785812879
hound,2228633,3.388963772473716,0.03552071041420828
snail,1580640,3.277935513179223,0.03138156907845392
alter,7831337,3.1706603124390167,0.02628236541288716
ankle,4146793,3.367648880812753,0.03140125605024201
relay,9275052,3.353613977704402,0.03375472566159262
loops,5439483,3.485003703433239,0.04134372093488414
zeros,1194886,3.430260195801267,0.04493089861797236
bites,3086130,3.2710740376146314,0.03489209352561154
modes,14131325,3.3046610609363647,0.03637236660464558
debts,4259542,3.3672607056149593,0.032001600080004
realm,6122762,3.2889190327917706,0.0267634792523028
glove,4714578,3.428732972995404,0.036022521576510355
rayon,934490,3.40994368563517,0.035750715014300286
swims,391399,3.5753578947368423,0.04999049990499905
poked,530699,3.4454310639931123,0.035970719414388286
stray,1807545,3.302894309615643,0.03290098702961089
lifts,4479565,3.3326053588536464,0.02921175270516231
maker,16635947,3.3803249209400383,0.032079944782882695
lumps,640708,3.454777241009125,0.03122062441248825
graze,364990,3.435086731715453,0.04072
dread,1649823,3.426827742917301,0.04060081201624032
barns,1223270,3.328444839196084,0.03174
docks,1534076,3.455646668050654,0.036590365903659036
masts,417163,3.447716970931925,0.038110381103811035
pours,540889,3.318944221867021,0.036530365303653035
wharf,2226856,3.4385755630011516,0.03591215472928376
curse,3982181,3.2819659861116888,0.03797265808606602
plump,3386553,3.645811461181044,0.0378930314425154
robes,1600721,3.2904742669525318,0.03449068981379628
seeks,10174194,3.67244878340561,0.06363018082893263
cedar,9484993,3.27529200914653,0.02905261473532618
curls,717837,3.3165769433451473,0.03221
jolly,2522092,3.723062834751312,0.060832433297331893
myths,4253827,3.4683934371616556,0.03936314905192415
cages,1943021,3.2975152503974976,0.03772037720377204
gloom,878018,3.579182372304082,0.03697
locks,6536771,3.412626179050141,0.033023302330233026
pedal,3763705,3.346608836860335,0.026961887332113247
beets,439436,3.445949322284453,0.03941039410394104
crows,1294733,3.3326893274098564,0.032051602580129006
anode,768949,3.31098225122146,0.03599
slash,2935535,3.436676217765043,0.040192411544692684
creep,1811981,3.464459156566495,0.03629108873266198
rowed,168567,3.3294838997006764,0.03449
chips,13982676,3.365362443782004,0.03701814399167817
fists,979557,3.51147633594175,0.044100882017640355
wines,8939582,3.3108946984689096,0.03972715088715969
cares,4757269,3.1698384609812384,0.03361201672100326
valve,11325360,3.551546878442316,0.04658978385460947
newer,7122879,3.4948546235256015,0.04271512581509781
motel,9170238,3.270474879559532,0.02634395159273891
ivory,7146685,3.5278597284121105,0.04403484383282161
necks,766318,3.4516453334715242,0.035140351403514035
clamp,3639509,3.4378208872628893,0.024121688518196273
barge,1319916,3.3706766995221957,0.035160351603516035
blues,23387172,3.362150381402107,0.03604513895836251
alien,10490554,3.2372343504506738,0.032405184829572733
frown,742356,3.4528082487805882,0.02821028210282103
strap,11414669,3.2783638586147035,0.02628551995919143
crews,2986282,3.3133848000662307,0.03361235286470053
shack,2739743,3.4092777512508046,0.03657182859142957
gonna,13542156,3.5437749824270592,0.046639327865573114
saves,6892635,3.4900187446387156,0.05560722893976217
stump,1357079,3.428727629068028,0.03054030540305403
ferry,9208954,3.6018041372914755,0.050870682843397116
idols,1147911,3.3224242048227652,0.032900658013160264
cooks,2470395,3.5642881946271294,0.04964148924467734
juicy,3778910,3.6406784673228847,0.05310318619117147
glare,1567097,3.2516479095532334,0.030541527076353818
carts,3559795,3.190048646035811,0.027621381069053454
alloy,5468839,3.5566502463054186,0.04782526077868565
bulbs,5028440,3.596774700575273,0.045593647491799345
lawns,971756,3.359518549868902,0.03125031250312503
lasts,2678667,3.370123810116344,0.0355524886742072
fuels,4657731,3.378789923293302,0.036493649364936494
oddly,1385252,3.6052634330464968,0.043580435804358046
crane,4888961,3.223817611033915,0.028343117742951725
filed,30718907,3.3814669421487604,0.031476997578692496
weird,11556427,3.3255883753182505,0.0335287174665413
shawl,1011728,3.362043629439523,0.03366067321346427
slips,2587498,3.4942293644996347,0.04163291430400128
troop,2609404,3.4279017787849626,0.033600336003360036
bolts,3682849,3.320109903679921,0.028191409570478523
suite,44829675,3.212596136880235,0.03588404230834659
sleek,2734565,3.4926515040963957,0.04060081201624032
quilt,5187075,3.4326984226274253,0.04077163086523461
tramp,1087707,3.326050884955752,0.02368
blaze,2448412,3.4962110171961527,0.03925274769233846
atlas,12221120,3.399665603937981,0.036848475149284333
odors,895586,3.439567317220733,0.04132041320413204
scrub,2360299,3.4432592531223465,0.03435103053091593
crabs,1055615,3.32997390165152,0.030551222048881957
probe,9643801,3.3556326787019968,0.028795183132963934
logic,23989892,3.398976717209379,0.034074311210708495
adobe,27538755,3.416545643153527,0.03565283502060742
exile,2801261,3.5782038025702168,0.0521441715337227
rebel,6527810,3.492212096966926,0.03747524653451483
grind,2482307,3.369055109176611,0.030431217248689947
sting,2773263,3.3458413766761983,0.031251250050002
spine,5370074,3.3015129906368204,0.03230258420673654
cling,946281,3.442472857746755,0.03011
desks,3315227,3.579143682689782,0.048183372836098526
grove,15189493,3.3918781515220684,0.03593898474618654
leaps,1070198,3.2618480848301235,0.02958029580295803
prose,3085898,3.2428857591277054,0.0314618877132628
lofty,1018661,3.4521373974742198,0.03312165608280414
agony,1543205,3.481129426446883,0.03841153646145846
snare,1311615,3.1974958779884584,0.0295708871266138
tusks,135636,3.5508188116733153,0.04739047390473905
bulls,3540837,3.5591444052023182,0.04575274516470988
moods,1437510,3.5139166780151054,0.045351814072562904
humid,1026485,3.4369217044935896,0.035940718814376285
finer,1455912,3.3561194277077253,0.034040680813616275
dimly,342692,3.472548007433409,0.0314
plank,1265284,3.4576265953067105,0.0284
china,124472054,3.370967741935484,0.03401633184710185
pines,3062800,3.284902706793419,0.03534176708835442
guilt,3623942,3.3225243099688955,0.032251290051602065
sacks,1808394,3.570405953707402,0.04859340153810767
brace,2182960,3.2919978146808093,0.02985119404776191
quote,139242226,3.4491594959079337,0.04720763340416149
lathe,1073261,3.2319249793899423,0.0296
gaily,131276,3.420314690761801,0.03715
fonts,11884559,3.3329788222660484,0.03138470770615592
scalp,1356840,3.3430283347550387,0.02696080882426473
adopt,11272339,3.373825613977254,0.029144080171223972
foggy,704386,3.7340430048184077,0.05778
ferns,717875,3.3460382909949855,0.03475034750347503
grams,5240826,3.3360710780515523,0.03194351378651652
clump,345355,3.4999383679842224,0.026460529210584213
perch,1235177,3.350263239393001,0.03129031290312903
tumor,7430480,3.3161956902051988,0.02813365737545881
teens,70859771,3.3586369490257986,0.035897025102884776
crank,2185208,3.38985370069343,0.02798111924476979
fable,1678751,3.416112785369277,0.03106062121242425
hedge,4041429,3.5517631766531093,0.04599229961498075
genes,12396954,3.476610183735857,0.047975757090850904
sober,1672710,3.2937903934646604,0.03292098762962889
boast,1239080,3.303438261681274,0.035830716614332285
tract,5897046,3.362033624580728,0.03396271701736139
cigar,3993843,3.358336616418189,0.035363536353635365
unite,2888724,3.2978156798541023,0.034882092925575536
owing,2399321,3.499989583116315,0.039971998599929996
thigh,2171107,3.518431512380313,0.046412784767086025
haiku,1557648,3.4616945182272603,0.04372087441748835
swish,949054,3.5278511518264,0.0497509950199004
dikes,396736,3.3708915783219187,0.0406516260650426
wedge,3162851,3.5994830412306142,0.04824192967718709
booth,7723310,3.5059524430579176,0.04144538790042705
eased,702343,3.422768053202836,0.043650436504365044
frail,696174,3.351909973157134,0.0314
cough,3451640,3.450688085341334,0.04007080141602832
tombs,742507,3.3666920763113435,0.02924
darts,2290842,3.224971450323563,0.027961398069903495
forts,737169,3.278848932744313,0.031150311503115032
choir,5156247,3.284904330520948,0.03512351235123513
pouch,4023912,3.4223520621017456,0.036333269994299484
pinch,2082769,3.4024248052417065,0.030840308403084032
hairy,19060619,3.381989005706164,0.04286243010473037
buyer,42024703,3.484738850839128,0.04303754402817803
torch,3360286,3.2505716581175452,0.02910116404656186
vigor,977544,3.466713940101777,0.04103041030410304
waltz,1723021,3.536361282303589,0.034530690613812275
heats,1105492,3.2061584911903385,0.03285098552956589
herbs,8271850,3.3381835542224945,0.0363254488173226
users,149320234,3.458535041923746,0.049578492597307566
flint,3230800,3.368780187031138,0.02686107444297772
click,536746424,3.618826722206444,0.0408995066635728
madam,2023575,3.6909380504836347,0.0519415582467474
bleak,1088632,3.4568079723240563,0.03162094862845885
blunt,4129800,3.4151668310322156,0.026443173180781692
aided,3314916,3.4512483574244417,0.048721461643849315
lacks,3296569,3.3830231164914166,0.03182127285091404
masks,4548281,3.581695717757479,0.045302718163089783
waded,156095,3.5304606396839406,0.04828
risks,19205769,3.5352643118659715,0.04645533025898547
nurse,16772151,3.3019644955645453,0.03814144243272982
chaos,8690268,3.29776335830082,0.04134330746459717
sewed,175012,3.5065574457387076,0.045350453504535045
cured,1955657,3.333685595582217,0.034761738086904345
ample,3187842,3.348620267615629,0.02766138306915346
lease,17180592,3.34358798176026,0.03915252880921895
steak,4413680,3.3144219037574705,0.03277294956546089
sinks,3399604,3.555211569137772,0.04702470247024702
merit,6450895,3.255850121534215,0.02901203084215895
bluff,3906671,3.6941299461606816,0.04338303681257688
bathe,494252,3.33248599830533,0.03225032250322503
gleam,356949,3.3899902167756553,0.028940289402894028
bonus,27819488,3.395555463292611,0.03611697497823977
colts,2092808,3.2663130627852475,0.027130813924417733
shear,2886210,3.2006333174659023,0.03362134485379415
gland,2561362,3.3808141031581767,0.028821441072053602
silky,1749406,3.475518379376907,0.03637181859092955
skate,4932092,3.2641696434102125,0.03133156657832892
birch,2936180,3.385915929889871,0.03291131645265811
anvil,936808,3.417917876399834,0.03557106713201396
sleds,316641,3.44793557405437,0.04138
groan,473578,3.327238413464513,0.03034
maids,1253811,3.3470784329965215,0.03405102153064592
meets,17760399,3.4112091268975404,0.03729081433615748
speck,757962,3.4751130753387085,0.03382033820338203
hymns,1409831,3.4963287751127403,0.03980119403582107
hints,8393784,3.264600049631897,0.032773605096560625
drown,1156106,3.386162435608748,0.027381369068453423
bosom,712863,3.6011691870071743,0.043770437704377045
slick,2372634,3.410831210880706,0.030190603812076243
quest,14258533,3.4357169827152205,0.04637881197427511
coils,1503707,3.260577520182157,0.03378067561351227
spied,294373,3.316668217390855,0.03270032700327003
snows,350890,3.5301998659180422,0.045340906818136364
stead,724786,3.2387463037184334,0.02942029420294203
snack,3847152,3.4311448210476416,0.0296008880266408
plows,206634,3.3956445076870727,0.03019
blond,5155053,3.397796403254101,0.02512276350398544
tamed,239956,3.2718773142433966,0.02776
thorn,1421673,3.2155377668308702,0.025580511610232205
waits,2362199,3.2840588430575153,0.036041441657666304
glued,975384,3.387032992059959,0.034000340003400034
banjo,1940675,3.579246683462789,0.043420434204342044
tease,2019275,3.2980381113301416,0.04120123603708111
arena,13966572,3.3962832851767932,0.03764828262217688
bulky,1181562,3.610799293212764,0.03787113613408402
carve,952422,3.3474888681785235,0.034290342903429034
stunt,1754828,3.4407241986028256,0.03944197209860493
warms,474877,3.372033872018363,0.03283
shady,2059463,3.419283327956038,0.0391315652626105
razor,3451657,3.629428659240968,0.056354508360668853
folly,1367992,3.640662286465177,0.04875
leafy,704018,3.4439631049849724,0.03509035090350904
notch,3302495,3.346390477662699,0.02959177550653039
fools,3167945,3.510712302647432,0.04545181807272291
otter,1662335,3.3854746279212473,0.03849076981539631
pears,1105539,3.2155854348679185,0.03164063281265625
flush,5625285,3.44203529728945,0.035571778588929445
genus,4275567,3.380832282471627,0.04041242474548473
ached,153141,3.360683476762413,0.03669
fives,433791,3.4655315745719726,0.04971
flaps,1163036,3.4137187096774193,0.03124031240312403
spout,905624,3.3207192699946324,0.03122062441248825
smote,276278,3.228685800137893,0.02823
fumes,956671,3.4506929165059073,0.04100041000410004
adapt,4675567,3.5203253721729917,0.03727521853059428
cuffs,1408615,3.635076942562219,0.052530525305253054
tasty,3565676,3.4759546939117327,0.04467223361168059
stoop,360440,3.4679154958892706,0.03908078161563231
clips,32846497,3.362066475479172,0.029979786659195068
disks,6445126,3.5687949073490484,0.04795431588842996
sniff,1041321,3.593468857678491,0.04519
lanes,5489762,3.2106154831511744,0.03192191531491889
brisk,774000,3.440092332853727,0.03393
imply,4491299,3.538328946689374,0.031091865511930716
demon,4602331,3.4008946332312955,0.029731189247569904
super,66703287,3.3248466923816715,0.03190573442255326
furry,1887389,3.6498269604119185,0.052183130987859275
raged,322172,3.306026014847902,0.03286
growl,461820,3.408256833472424,0.02940029400294003
texts,12095723,3.550432550622683,0.053100620124024805
hardy,4748572,3.403979706408284,0.038023802380238024
stung,404657,3.3883641624470395,0.03229032290322903
typed,3681027,3.4568573740895223,0.03618144725789032
hates,2034161,3.199291279840849,0.034841393655746226
wiser,841127,3.2868678900606163,0.03654073081461629
timid,657204,3.515186758185273,0.03698036980369804
serum,5854942,3.355694147093198,0.032994619246694536
beaks,145800,3.42496826420827,0.03894
rotor,2003039,3.550593924103858,0.048671460143804315
casts,1645690,3.4040972605162674,0.03886038860388604
baths,5707960,3.370112064237746,0.03348368320515257
glide,1731344,3.3339849204132923,0.03312033120331203
plots,5466589,3.266943362886407,0.026473706318884644
trait,1705417,3.3441793278323946,0.0377207544150883
resin,4966700,3.2798045232412774,0.03204224295700699
slums,463980,3.5257408665656196,0.04335
lyric,6970278,3.4178080064598277,0.03390440757298449
puffs,502996,3.676756825075834,0.050541010820216406
decks,4131188,3.4563845602070837,0.03805076101522031
brood,1042305,3.526071625458971,0.03860038600386004
mourn,779010,3.3531679759180224,0.029941197647905916
aloft,497342,3.346796184439345,0.02819
abuse,36269685,3.381719529056857,0.04473728974674551
whirl,622629,3.3484464925966875,0.03216096482894487
edged,1568009,3.7026513939549073,0.062351870556116684
ovary,1003163,3.4810139841826846,0.04534045340453405
quack,484886,3.6281293006544875,0.04811
heaps,937059,3.2982080492266754,0.03791037910379104
slang,1817718,3.341458891407377,0.02939029390293903
await,1745587,3.4776305061359314,0.043320866417328345
civic,10283668,3.762114066326585,0.06474294858971795
saint,38929141,3.2155880564402257,0.02924579272807316
bevel,571985,3.5946090177571755,0.04433
sonar,1341822,3.242102545567202,0.031591895513730824
aunts,609018,3.282297195236765,0.033420334203342034
packs,11683277,3.4620767587965746,0.035255993518898215
froze,594804,3.500819047817785,0.04154124623738712
tonic,1393402,3.315708037629972,0.03055030550305503
corps,12150135,3.3044335280397945,0.030835858813174504
swarm,1158175,3.3841781146376126,0.02894
frank,31392284,3.4576175057231837,0.029716641319138717
repay,1746487,3.4003738511864583,0.03701148045921837
gaunt,338487,3.3603437945496992,0.03198
wired,8371548,3.3145604680595033,0.0359139505345588
niece,1151039,3.4469673243553607,0.042090420904209044
cello,2358848,3.479640550407189,0.03850115503465104
needy,1636137,3.582553864524306,0.04525181007240289
chuck,9574825,3.6518733931807645,0.050768122899663946
stony,1907651,3.334870257417554,0.0327
media,216432510,3.3908662694575287,0.034505260621636814
surge,5436623,3.332938290086494,0.037974177159487546
hurts,2956264,3.278881492447693,0.03402170108505425
repel,439316,3.459952336545436,0.034890348903489035
husky,1606901,3.5711174857095,0.04478179127165086
dated,12707511,3.4343279376311093,0.041676668266922706
hunts,1310081,3.3352093441893667,0.03339066781335627
mists,452867,3.45408630816012,0.03972
exert,1109622,3.5200498889028635,0.04585137554126624
dries,894704,3.206111860537512,0.0363
mates,2878121,3.204189777108806,0.02998119924796992
sworn,2332355,3.338701705247549,0.028850865525965778
baker,14862470,3.411823855037008,0.03507947145729347
spice,7120274,3.3294447664789666,0.03378472986218071
oasis,9270498,3.4895033499946826,0.05958715045805497
boils,720481,3.310237216439265,0.035451063531905955
spurs,2295629,3.520126530569492,0.04528045280452805
doves,941403,3.3839558644947867,0.04476
sneak,2280877,3.3649570176888743,0.032150321503215035
paces,634682,3.293142028384958,0.03469034690346903
colon,5494297,3.5107099555435806,0.034942445971217984
siege,2518421,3.422267295828823,0.048460484604846046
strum,216746,3.34626201440183,0.02928029280292803
drier,679179,3.4172514405831356,0.04376131283938518
cacao,331714,3.6545821815862216,0.0594
humus,186734,3.5732151888064734,0.05088
bales,712551,3.295005423273591,0.03195
piped,560993,3.523385510400536,0.044260885217704354
nasty,7434847,3.3583119781764075,0.032152893760438436
rinse,1885846,3.2448126338883774,0.03366168308415421
boxer,3592432,3.483357664233577,0.04094245654739284
shrub,1458217,3.4143536793119207,0.037281491259650384
amuse,554922,3.331806922964844,0.03914
tacks,340393,3.3600429889737415,0.03230032300323003
cited,11195944,3.2996735941825395,0.031637909477369344
slung,253265,3.406218407641998,0.03062
delta,28051872,3.3018122080188923,0.02565051671185186
laden,5964620,3.276118020095536,0.028552569731275814
larva,462298,3.552183590933317,0.043070861417228344
rents,2094682,3.2237495109244043,0.02874114964598584
yells,407816,3.521982885807023,0.051061021220424406
spool,1499516,3.49893699766658,0.035740357403574036
spill,3890646,3.483178201861578,0.03841153646145846
crush,3576348,3.341258567236606,0.03552177608880444
jewel,5603871,3.6581556086322418,0.053685368536853684
snaps,1512455,3.510222212931413,0.043240864817296346
stain,3512824,3.2555239508615714,0.029631481574078702
kicks,3792491,3.6066861873564915,0.05055151654549637
tying,1898217,3.460240114458706,0.03540212412744765
slits,460082,3.38180646100419,0.03823
rated,59102029,3.204838875733553,0.027893151315591943
eerie,772484,3.5525894513649616,0.056740567405674056
smash,3192001,3.5033487731597397,0.04136330906472518
plums,496751,3.437294887407377,0.03102
zebra,2902469,3.5374463597732233,0.0421916876675067
earns,1661937,3.2147543358582724,0.03360134405376215
bushy,445882,3.555908972011509,0.04424044240442405
scary,5571680,3.366913257905425,0.03475312778150034
squad,8744772,3.513668943949459,0.046976576720740904
tutor,4635949,3.4216042423483235,0.0419729381056674
silks,418180,3.5272359894050274,0.04483
slabs,900683,3.5048704857957214,0.0421516860674427
bumps,1501221,3.5503890445066917,0.036080721614432286
evils,1015737,3.369632077733874,0.04083
fangs,347216,3.457062446126845,0.03709
snout,258314,3.2684652352370933,0.03034
peril,1258951,3.297683425522491,0.029160291602916028
pivot,1734444,3.4515580795257885,0.035001050031500947
yacht,5932756,3.4386385327192,0.035905026703738525
lobby,6887477,3.655058182199392,0.046042762565753945
jeans,11896655,3.413673852215923,0.045588661845750694
grins,412096,3.3238502541217305,0.03195031950319503
viola,2458792,3.434852826256838,0.040202010100505024
liner,4486145,3.2512436783981835,0.03097402662346105
comet,3116034,3.2892153836656584,0.0279919594371606
scars,1677547,3.4210663606010017,0.041590415904159045
chops,1312600,3.367771941116625,0.03673036730367304
raids,1222441,3.266903398797014,0.03405068101362027
eater,1702828,3.3260221310197933,0.0375307506150123
slate,3813904,3.1373358811563827,0.02659079772393172
skips,555853,3.604364845525718,0.04967049670496705
soles,765275,3.3894072189237585,0.045000450004500044
misty,2651773,3.4110136583446375,0.034251370054802194
urine,4903932,3.3093590129401145,0.03624326189357042
knobs,2151258,3.4925558827188654,0.035451063531905955
sleet,305148,3.319997515064919,0.03418
holly,6834032,3.576239229813141,0.050487068189546534
pests,2136804,3.458089078961093,0.04126165046601864
forks,3592612,3.4410649153616744,0.037621881094054704
grill,10254124,3.4930830965243733,0.03923313865109209
trays,2586701,3.269968315765495,0.03417170858542927
pails,250638,3.2830157517702676,0.03121031210312103
borne,3379421,3.3124864703274954,0.029880896426892806
tenor,2361385,3.2182147004120556,0.026800804024120724
wares,1218442,3.241226020212092,0.037181115433463
carol,11109404,3.2830501322519887,0.028253390406848822
woody,4355633,3.6503947326703376,0.05374268713435672
canon,41144763,3.5085166784953867,0.04121844072409963
wakes,876767,3.4136259888065537,0.04050040500405004
kitty,6414935,3.6096687085623023,0.048203374236196535
miner,2264812,3.3068812545135664,0.030670920127603828
polls,20694349,3.4812291318864776,0.041341162113770716
shaky,766843,3.4765616033887343,0.04153
nasal,2536094,3.4585929063875738,0.036831841592079605
scorn,622924,3.2952161809571745,0.026500265002650028
chess,8293823,3.4421977188714417,0.05027055681693156
taxis,2034449,3.380544202042587,0.043350867017340346
crate,2336818,3.1525707363147304,0.025940518810376206
shyly,213165,3.584746564612619,0.04886048860488605
tulip,2406691,3.3616979675842553,0.02822084662539876
forge,5226805,3.3874841972187104,0.034893140382634434
nymph,697326,3.5824457369546576,0.03202032020320203
budge,418361,3.5101679745228234,0.03914
lowly,543486,3.626397740516363,0.04756047560475605
abide,3722809,3.3689748388438345,0.03813266928685008
depot,9688338,3.366908329637918,0.030165128071772202
oases,92726,3.4347462028469375,0.05653
asses,4583177,3.571129640108042,0.06328316415820791
sheds,1874143,3.467646008028077,0.04830193207728309
fudge,1969555,3.526456735578526,0.04031040310403104
pills,13767091,3.4856060289758255,0.04173001520364888
rivet,616847,3.295683468117231,0.03301033010330103
thine,1332569,3.2368714276871016,0.030691534576728838
groom,2637912,3.560110682298114,0.03867077341546831
lanky,146488,3.485949422054962,0.03278
boost,13675076,3.471763856480658,0.04408057933904137
broth,1297117,3.3006725191231583,0.02605
heave,296454,3.536481230977342,0.053750537505375055
gravy,1441099,3.5282435597189696,0.0392019600980049
beech,2327119,3.552707864580608,0.044430888617772356
timed,2978189,3.296236708847705,0.03029242339387151
quail,1278967,3.4916528422334685,0.04756095121902438
inert,935898,3.2329046198168534,0.028080561611232225
gears,2626927,3.2208762512694036,0.03494139765590624
chick,7771502,3.5966675788897544,0.049844984498449846
hinge,1758893,3.3616658877291377,0.03715
trash,7092806,3.1953488372093024,0.0302724217937435
clash,3531117,3.3130888429752066,0.0319031903190319
